Date,PST,Inflow
20030105,0000,747
20030106,0000,566
20030107,0000,890
20030108,0000,823
20030109,0000,740
20030110,0000,749
20030111,0000,809
20030112,0000,855
20030113,0000,521
20030114,0000,965
20030115,0000,614
20030116,0000,708
20030117,0000,918
20030118,0000,816
20030119,0000,950
20030120,0000,667
20030121,0000,1203
20030122,0000,984
20030123,0000,1170
20030124,0000,954
20030125,0000,m
20030126,0000,m
20030127,0000,602
20030128,0000,m
20030129,0000,m
20030130,0000,m
20030131,0000,m
20030201,0000,m
20030202,0000,m
20030203,0000,m
20030204,0000,m
20030205,0000,m
20030206,0000,m
20030207,0000,m
20030208,0000,m
20030209,0000,m
20030210,0000,m
20030211,0000,m
20030212,0000,m
20030213,0000,m
20030214,0000,m
20030215,0000,m
20030216,0000,m
20030217,0000,m
20030218,0000,m
20030219,0000,m
20030220,0000,m
20030221,0000,m
20030222,0000,m
20030223,0000,m
20030224,0000,m
20030225,0000,643
20030226,0000,893
20030227,0000,845
20030228,0000,926
20030301,0000,922
20030302,0000,907
20030303,0000,805
20030304,0000,716
20030305,0000,m
20030306,0000,689
20030307,0000,749
20030308,0000,690
20030309,0000,751
20030310,0000,656
20030311,0000,740
20030312,0000,696
20030313,0000,767
20030314,0000,628
20030315,0000,666
20030316,0000,789
20030317,0000,834
20030318,0000,782
20030319,0000,760
20030320,0000,765
20030321,0000,799
20030322,0000,786
20030323,0000,675
20030324,0000,606
20030325,0000,486
20030326,0000,647
20030327,0000,913
20030328,0000,706
20030329,0000,503
20030330,0000,403
20030331,0000,328
20030401,0000,418
20030402,0000,623
20030403,0000,724
20030404,0000,711
20030405,0000,584
20030406,0000,527
20030407,0000,545
20030408,0000,609
20030409,0000,584
20030410,0000,660
20030411,0000,725
20030412,0000,866
20030413,0000,3093
20030414,0000,1895
20030415,0000,1370
20030416,0000,1133
20030417,0000,1153
20030418,0000,474
20030419,0000,407
20030420,0000,905
20030421,0000,758
20030422,0000,782
20030423,0000,745
20030424,0000,760
20030425,0000,1063
20030426,0000,1360
20030427,0000,1111
20030428,0000,1318
20030429,0000,1419
20030430,0000,1296
20030501,0000,1223
20030502,0000,1201
20030503,0000,1294
20030504,0000,1785
20030505,0000,1533
20030506,0000,1439
20030507,0000,1385
20030508,0000,1421
20030509,0000,1647
20030510,0000,1676
20030511,0000,1645
20030512,0000,1616
20030513,0000,1524
20030514,0000,1674
20030515,0000,1675
20030516,0000,1670
20030517,0000,1606
20030518,0000,1630
20030519,0000,1546
20030520,0000,1525
20030521,0000,1720
20030522,0000,1668
20030523,0000,1780
20030524,0000,1782
20030525,0000,1828
20030526,0000,1691
20030527,0000,1704
20030528,0000,1811
20030529,0000,1787
20030530,0000,1803
20030531,0000,1873
20030601,0000,2029
20030602,0000,3120
20030603,0000,3784
20030604,0000,3843
20030605,0000,3575
20030606,0000,3343
20030607,0000,3479
20030608,0000,3303
20030609,0000,3162
20030610,0000,2914
20030611,0000,2264
20030612,0000,1705
20030613,0000,1532
20030614,0000,1211
20030615,0000,1487
20030616,0000,1553
20030617,0000,1408
20030618,0000,1347
20030619,0000,1577
20030620,0000,1141
20030621,0000,1092
20030622,0000,1033
20030623,0000,994
20030624,0000,924
20030625,0000,884
20030626,0000,780
20030627,0000,731
20030628,0000,728
20030629,0000,728
20030630,0000,655
20030701,0000,688
20030702,0000,663
20030703,0000,571
20030704,0000,597
20030705,0000,537
20030706,0000,435
20030707,0000,529
20030708,0000,285
20030709,0000,528
20030710,0000,483
20030711,0000,473
20030712,0000,493
20030713,0000,509
20030714,0000,503
20030715,0000,333
20030716,0000,143
20030717,0000,113
20030718,0000,418
20030719,0000,462
20030720,0000,508
20030721,0000,493
20030722,0000,558
20030723,0000,583
20030724,0000,603
20030725,0000,573
20030726,0000,579
20030727,0000,573
20030728,0000,583
20030729,0000,593
20030730,0000,573
20030731,0000,594
20030801,0000,639
20030802,0000,564
20030803,0000,584
20030804,0000,517
20030805,0000,539
20030806,0000,534
20030807,0000,503
20030808,0000,473
20030809,0000,478
20030810,0000,462
20030811,0000,453
20030812,0000,417
20030813,0000,163
20030814,0000,62
20030815,0000,113
20030816,0000,553
20030817,0000,553
20030818,0000,538
20030819,0000,513
20030820,0000,493
20030821,0000,462
20030822,0000,523
20030823,0000,509
20030824,0000,539
20030825,0000,477
20030826,0000,598
20030827,0000,513
20030828,0000,499
20030829,0000,453
20030830,0000,464
20030831,0000,420
20030901,0000,485
20030902,0000,560
20030903,0000,484
20030904,0000,508
20030905,0000,616
20030906,0000,656
20030907,0000,310
20030908,0000,425
20030909,0000,506
20030910,0000,488
20030911,0000,504
20030912,0000,530
20030913,0000,444
20030914,0000,450
20030915,0000,641
20030916,0000,627
20030917,0000,636
20030918,0000,635
20030919,0000,666
20030920,0000,648
20030921,0000,597
20030922,0000,396
20030923,0000,151
20030924,0000,107
20030925,0000,438
20030926,0000,325
20030927,0000,614
20030928,0000,548
20030929,0000,502
20030930,0000,515
20031001,0000,545
20031002,0000,554
20031003,0000,541
20031004,0000,579
20031005,0000,556
20031006,0000,581
20031007,0000,590
20031008,0000,557
20031009,0000,540
20031010,0000,533
20031011,0000,587
20031012,0000,570
20031013,0000,533
20031014,0000,573
20031015,0000,553
20031016,0000,570
20031017,0000,551
20031018,0000,563
20031019,0000,m
20031020,0000,510
20031021,0000,548
20031022,0000,528
20031023,0000,510
20031024,0000,489
20031025,0000,499
20031026,0000,502
20031027,0000,497
20031028,0000,500
20031029,0000,449
20031030,0000,507
20031031,0000,533
20031101,0000,450
20031102,0000,459
20031103,0000,308
20031104,0000,237
20031105,0000,314
20031106,0000,217
20031107,0000,277
20031108,0000,507
20031109,0000,567
20031110,0000,531
20031111,0000,566
20031112,0000,540
20031113,0000,554
20031114,0000,350
20031115,0000,604
20031116,0000,620
20031117,0000,578
20031118,0000,578
20031119,0000,568
20031120,0000,587
20031121,0000,462
20031122,0000,479
20031123,0000,493
20031124,0000,575
20031125,0000,575
20031126,0000,575
20031127,0000,569
20031128,0000,602
20031129,0000,595
20031130,0000,598
20031201,0000,638
20031202,0000,564
20031203,0000,492
20031204,0000,573
20031205,0000,604
20031206,0000,625
20031207,0000,870
20031208,0000,779
20031209,0000,635
20031210,0000,735
20031211,0000,769
20031212,0000,673
20031213,0000,713
20031214,0000,825
20031215,0000,674
20031216,0000,603
20031217,0000,536
20031218,0000,777
20031219,0000,681
20031220,0000,756
20031221,0000,793
20031222,0000,780
20031223,0000,627
20031224,0000,673
20031225,0000,1542
20031226,0000,1104
20031227,0000,913
20031228,0000,825
20031229,0000,922
20031230,0000,942
20031231,0000,868
20040101,0000,1357
20040102,0000,1338
20040103,0000,1072
20040104,0000,918
20040105,0000,868
20040106,0000,754
20040107,0000,800
20040108,0000,806
20040109,0000,799
20040110,0000,809
20040111,0000,845
20040112,0000,816
20040113,0000,832
20040114,0000,828
20040115,0000,755
20040116,0000,803
20040117,0000,779
20040118,0000,771
20040119,0000,778
20040120,0000,797
20040121,0000,777
20040122,0000,718
20040123,0000,733
20040124,0000,727
20040125,0000,716
20040126,0000,778
20040127,0000,863
20040128,0000,784
20040129,0000,748
20040130,0000,738
20040131,0000,688
20040201,0000,730
20040202,0000,741
20040203,0000,799
20040204,0000,848
20040205,0000,759
20040206,0000,637
20040207,0000,648
20040208,0000,689
20040209,0000,657
20040210,0000,m
20040211,0000,647
20040212,0000,399
20040213,0000,611
20040214,0000,413
20040215,0000,384
20040216,0000,377
20040217,0000,840
20040218,0000,1018
20040219,0000,973
20040220,0000,1010
20040221,0000,910
20040222,0000,880
20040223,0000,868
20040224,0000,738
20040225,0000,1286
20040226,0000,2849
20040227,0000,1891
20040228,0000,1398
20040229,0000,1207
20040301,0000,1134
20040302,0000,1154
20040303,0000,1069
20040304,0000,1118
20040305,0000,799
20040306,0000,740
20040307,0000,780
20040308,0000,866
20040309,0000,1064
20040310,0000,1208
20040311,0000,1379
20040312,0000,1419
20040313,0000,1354
20040314,0000,1363
20040315,0000,1477
20040316,0000,1511
20040317,0000,1511
20040318,0000,1445
20040319,0000,1571
20040320,0000,1523
20040321,0000,1546
20040322,0000,1600
20040323,0000,1684
20040324,0000,1537
20040325,0000,1480
20040326,0000,1421
20040327,0000,1417
20040328,0000,1245
20040329,0000,1204
20040330,0000,1085
20040331,0000,1036
20040401,0000,1024
20040402,0000,1009
20040403,0000,973
20040404,0000,1034
20040405,0000,976
20040406,0000,857
20040407,0000,823
20040408,0000,804
20040409,0000,896
20040410,0000,937
20040411,0000,938
20040412,0000,928
20040413,0000,939
20040414,0000,929
20040415,0000,953
20040416,0000,946
20040417,0000,854
20040418,0000,771
20040419,0000,742
20040420,0000,783
20040421,0000,843
20040422,0000,820
20040423,0000,751
20040424,0000,362
20040425,0000,336
20040426,0000,345
20040427,0000,372
20040428,0000,357
20040429,0000,377
20040430,0000,354
20040501,0000,393
20040502,0000,359
20040503,0000,400
20040504,0000,379
20040505,0000,384
20040506,0000,329
20040507,0000,254
20040508,0000,164
20040509,0000,268
20040510,0000,221
20040511,0000,354
20040512,0000,389
20040513,0000,304
20040514,0000,169
20040515,0000,219
20040516,0000,217
20040517,0000,314
20040518,0000,248
20040519,0000,312
20040520,0000,299
20040521,0000,239
20040522,0000,254
20040523,0000,334
20040524,0000,599
20040525,0000,635
20040526,0000,871
20040527,0000,700
20040528,0000,737
20040529,0000,748
20040530,0000,808
20040531,0000,849
20040601,0000,749
20040602,0000,645
20040603,0000,645
20040604,0000,895
20040605,0000,997
20040606,0000,1027
20040607,0000,968
20040608,0000,968
20040609,0000,979
20040610,0000,1019
20040611,0000,877
20040612,0000,879
20040613,0000,840
20040614,0000,890
20040615,0000,791
20040616,0000,681
20040617,0000,682
20040618,0000,m
20040619,0000,786
20040620,0000,559
20040621,0000,674
20040622,0000,614
20040623,0000,557
20040624,0000,254
20040625,0000,449
20040626,0000,520
20040627,0000,585
20040628,0000,530
20040629,0000,495
20040630,0000,526
20040701,0000,577
20040702,0000,607
20040703,0000,542
20040704,0000,553
20040705,0000,500
20040706,0000,470
20040707,0000,527
20040708,0000,542
20040709,0000,469
20040710,0000,343
20040711,0000,481
20040712,0000,572
20040713,0000,407
20040714,0000,589
20040715,0000,470
20040716,0000,121
20040717,0000,516
20040718,0000,442
20040719,0000,527
20040720,0000,442
20040721,0000,352
20040722,0000,437
20040723,0000,489
20040724,0000,492
20040725,0000,573
20040726,0000,397
20040727,0000,72
20040728,0000,42
20040729,0000,56
20040730,0000,515
20040731,0000,572
20040801,0000,537
20040802,0000,537
20040803,0000,552
20040804,0000,551
20040805,0000,554
20040806,0000,533
20040807,0000,533
20040808,0000,552
20040809,0000,537
20040810,0000,520
20040811,0000,531
20040812,0000,514
20040813,0000,543
20040814,0000,543
20040815,0000,397
20040816,0000,547
20040817,0000,427
20040818,0000,67
20040819,0000,534
20040820,0000,521
20040821,0000,241
20040822,0000,446
20040823,0000,552
20040824,0000,527
20040825,0000,498
20040826,0000,461
20040827,0000,447
20040828,0000,482
20040829,0000,471
20040830,0000,371
20040831,0000,50
20040901,0000,80
20040902,0000,560
20040903,0000,465
20040904,0000,475
20040905,0000,615
20040906,0000,530
20040907,0000,465
20040908,0000,495
20040909,0000,522
20040910,0000,567
20040911,0000,493
20040912,0000,486
20040913,0000,501
20040914,0000,541
20040915,0000,466
20040916,0000,544
20040917,0000,464
20040918,0000,446
20040919,0000,625
20040920,0000,546
20040921,0000,121
20040922,0000,77
20040923,0000,59
20040924,0000,225
20040925,0000,530
20040926,0000,592
20040927,0000,522
20040928,0000,536
20040929,0000,615
20040930,0000,479
20041001,0000,531
20041002,0000,516
20041003,0000,581
20041004,0000,563
20041005,0000,415
20041006,0000,366
20041007,0000,426
20041008,0000,440
20041009,0000,495
20041010,0000,496
20041011,0000,463
20041012,0000,91
20041013,0000,46
20041014,0000,420
20041015,0000,67
20041016,0000,48
20041017,0000,164
20041018,0000,184
20041019,0000,-94
20041020,0000,602
20041021,0000,253
20041022,0000,73
20041023,0000,79
20041024,0000,53
20041025,0000,94
20041026,0000,362
20041027,0000,286
20041028,0000,212
20041029,0000,156
20041030,0000,159
20041031,0000,119
20041101,0000,126
20041102,0000,189
20041103,0000,354
20041104,0000,350
20041105,0000,596
20041106,0000,621
20041107,0000,581
20041108,0000,601
20041109,0000,612
20041110,0000,587
20041111,0000,723
20041112,0000,648
20041113,0000,643
20041114,0000,628
20041115,0000,563
20041116,0000,539
20041117,0000,606
20041118,0000,581
20041119,0000,570
20041120,0000,615
20041121,0000,450
20041122,0000,159
20041123,0000,586
20041124,0000,600
20041125,0000,604
20041126,0000,603
20041127,0000,647
20041128,0000,623
20041129,0000,571
20041130,0000,586
20041201,0000,567
20041202,0000,417
20041203,0000,679
20041204,0000,609
20041205,0000,584
20041206,0000,420
20041207,0000,500
20041208,0000,849
20041209,0000,750
20041210,0000,800
20041211,0000,730
20041212,0000,728
20041213,0000,700
20041214,0000,741
20041215,0000,720
20041216,0000,724
20041217,0000,712
20041218,0000,635
20041219,0000,643
20041220,0000,663
20041221,0000,608
20041222,0000,617
20041223,0000,532
20041224,0000,593
20041225,0000,623
20041226,0000,567
20041227,0000,783
20041228,0000,693
20041229,0000,748
20041230,0000,730
20041231,0000,1328
20050101,0000,1189
20050102,0000,1082
20050103,0000,943
20050104,0000,786
20050105,0000,836
20050106,0000,906
20050107,0000,1092
20050108,0000,2290
20050109,0000,2309
20050110,0000,3568
20050111,0000,2201
20050112,0000,1915
20050113,0000,1533
20050114,0000,1250
20050115,0000,1193
20050116,0000,1146
20050117,0000,1109
20050118,0000,1117
20050119,0000,1054
20050120,0000,1075
20050121,0000,1131
20050122,0000,1103
20050123,0000,1094
20050124,0000,1052
20050125,0000,1199
20050126,0000,1224
20050127,0000,1459
20050128,0000,1909
20050129,0000,1594
20050130,0000,1313
20050131,0000,1247
20050201,0000,1087
20050202,0000,1161
20050203,0000,1073
20050204,0000,1010
20050205,0000,1181
20050206,0000,1132
20050207,0000,1116
20050208,0000,1038
20050209,0000,1125
20050210,0000,1231
20050211,0000,1129
20050212,0000,1100
20050213,0000,1150
20050214,0000,1107
20050215,0000,1187
20050216,0000,1482
20050217,0000,1638
20050218,0000,1711
20050219,0000,1599
20050220,0000,2139
20050221,0000,2094
20050222,0000,1976
20050223,0000,1846
20050224,0000,1604
20050225,0000,1565
20050226,0000,1585
20050227,0000,1596
20050228,0000,1546
20050301,0000,1516
20050302,0000,1561
20050303,0000,1481
20050304,0000,1448
20050305,0000,1387
20050306,0000,1452
20050307,0000,1268
20050308,0000,1244
20050309,0000,1346
20050310,0000,1466
20050311,0000,1750
20050312,0000,2032
20050313,0000,2024
20050314,0000,1889
20050315,0000,1590
20050316,0000,1426
20050317,0000,1567
20050318,0000,1428
20050319,0000,1543
20050320,0000,1842
20050321,0000,2052
20050322,0000,2978
20050323,0000,5450
20050324,0000,3370
20050325,0000,1752
20050326,0000,1880
20050327,0000,1886
20050328,0000,2970
20050329,0000,6295
20050330,0000,2628
20050331,0000,2365
20050401,0000,2210
20050402,0000,2119
20050403,0000,2010
20050404,0000,1839
20050405,0000,1825
20050406,0000,1744
20050407,0000,1984
20050408,0000,2517
20050409,0000,2436
20050410,0000,2015
20050411,0000,1695
20050412,0000,1597
20050413,0000,1848
20050414,0000,1953
20050415,0000,1913
20050416,0000,1636
20050417,0000,1993
20050418,0000,2482
20050419,0000,2423
20050420,0000,1653
20050421,0000,1353
20050422,0000,1814
20050423,0000,1875
20050424,0000,1900
20050425,0000,1890
20050426,0000,1677
20050427,0000,1503
20050428,0000,2444
20050429,0000,2725
20050430,0000,2356
20050501,0000,2186
20050502,0000,2093
20050503,0000,2319
20050504,0000,2343
20050505,0000,2596
20050506,0000,2694
20050507,0000,2612
20050508,0000,2578
20050509,0000,3367
20050510,0000,2984
20050511,0000,2959
20050512,0000,2490
20050513,0000,2226
20050514,0000,2300
20050515,0000,2408
20050516,0000,4407
20050517,0000,3433
20050518,0000,3081
20050519,0000,3017
20050520,0000,2745
20050521,0000,2737
20050522,0000,2784
20050523,0000,2909
20050524,0000,2701
20050525,0000,2543
20050526,0000,2608
20050527,0000,2602
20050528,0000,2619
20050529,0000,2419
20050530,0000,2171
20050531,0000,2038
20050601,0000,2236
20050602,0000,1870
20050603,0000,2082
20050604,0000,2341
20050605,0000,2312
20050606,0000,2024
20050607,0000,1912
20050608,0000,2230
20050609,0000,3196
20050610,0000,3495
20050611,0000,3406
20050612,0000,3461
20050613,0000,3309
20050614,0000,3979
20050615,0000,3978
20050616,0000,4062
20050617,0000,3564
20050618,0000,3076
20050619,0000,2993
20050620,0000,2162
20050621,0000,2023
20050622,0000,2468
20050623,0000,2718
20050624,0000,2607
20050625,0000,2557
20050626,0000,2492
20050627,0000,2408
20050628,0000,1867
20050629,0000,1757
20050630,0000,1742
20050701,0000,1913
20050702,0000,1815
20050703,0000,1526
20050704,0000,1356
20050705,0000,1132
20050706,0000,1186
20050707,0000,1162
20050708,0000,1437
20050709,0000,1435
20050710,0000,1225
20050711,0000,1153
20050712,0000,921
20050713,0000,966
20050714,0000,1014
20050715,0000,1096
20050716,0000,1068
20050717,0000,1094
20050718,0000,1050
20050719,0000,1066
20050720,0000,913
20050721,0000,936
20050722,0000,888
20050723,0000,926
20050724,0000,910
20050725,0000,866
20050726,0000,930
20050727,0000,921
20050728,0000,896
20050729,0000,905
20050730,0000,907
20050731,0000,857
20050801,0000,750
20050802,0000,469
20050803,0000,421
20050804,0000,466
20050805,0000,965
20050806,0000,832
20050807,0000,1112
20050808,0000,757
20050809,0000,870
20050810,0000,869
20050811,0000,817
20050812,0000,893
20050813,0000,760
20050814,0000,816
20050815,0000,793
20050816,0000,835
20050817,0000,819
20050818,0000,731
20050819,0000,688
20050820,0000,795
20050821,0000,744
20050822,0000,729
20050823,0000,386
20050824,0000,274
20050825,0000,296
20050826,0000,544
20050827,0000,645
20050828,0000,533
20050829,0000,826
20050830,0000,865
20050831,0000,835
20050901,0000,866
20050902,0000,733
20050903,0000,704
20050904,0000,818
20050905,0000,861
20050906,0000,773
20050907,0000,784
20050908,0000,m
20050909,0000,775
20050910,0000,665
20050911,0000,721
20050912,0000,653
20050913,0000,499
20050914,0000,234
20050915,0000,240
20050916,0000,260
20050917,0000,554
20050918,0000,525
20050919,0000,694
20050920,0000,591
20050921,0000,574
20050922,0000,287
20050923,0000,461
20050924,0000,612
20050925,0000,647
20050926,0000,657
20050927,0000,602
20050928,0000,658
20050929,0000,533
20050930,0000,587
20051001,0000,343
20051002,0000,365
20051003,0000,493
20051004,0000,576
20051005,0000,476
20051006,0000,466
20051007,0000,389
20051008,0000,545
20051009,0000,447
20051010,0000,472
20051011,0000,419
20051012,0000,429
20051013,0000,430
20051014,0000,468
20051015,0000,571
20051016,0000,512
20051017,0000,526
20051018,0000,510
20051019,0000,520
20051020,0000,530
20051021,0000,449
20051022,0000,558
20051023,0000,526
20051024,0000,511
20051025,0000,554
20051026,0000,579
20051027,0000,496
20051028,0000,563
20051029,0000,603
20051030,0000,526
20051031,0000,517
20051101,0000,655
20051102,0000,543
20051103,0000,575
20051104,0000,484
20051105,0000,634
20051106,0000,572
20051107,0000,514
20051108,0000,592
20051109,0000,615
20051110,0000,565
20051111,0000,543
20051112,0000,583
20051113,0000,594
20051114,0000,541
20051115,0000,597
20051116,0000,573
20051117,0000,570
20051118,0000,553
20051119,0000,533
20051120,0000,572
20051121,0000,522
20051122,0000,663
20051123,0000,562
20051124,0000,552
20051125,0000,624
20051126,0000,653
20051127,0000,573
20051128,0000,673
20051129,0000,591
20051130,0000,698
20051201,0000,1012
20051202,0000,1747
20051203,0000,987
20051204,0000,726
20051205,0000,692
20051206,0000,687
20051207,0000,715
20051208,0000,740
20051209,0000,811
20051210,0000,762
20051211,0000,764
20051212,0000,780
20051213,0000,841
20051214,0000,678
20051215,0000,736
20051216,0000,747
20051217,0000,738
20051218,0000,941
20051219,0000,1259
20051220,0000,1145
20051221,0000,911
20051222,0000,2330
20051223,0000,2604
20051224,0000,1486
20051225,0000,1386
20051226,0000,2143
20051227,0000,1544
20051228,0000,2248
20051229,0000,2422
20051230,0000,1809
20051231,0000,11962
20060101,0000,3229
20060102,0000,4554
20060103,0000,3505
20060104,0000,2247
20060105,0000,2329
20060106,0000,1884
20060107,0000,2377
20060108,0000,1673
20060109,0000,1472
20060110,0000,1695
20060111,0000,1377
20060112,0000,1412
20060113,0000,1182
20060114,0000,2173
20060115,0000,1611
20060116,0000,1358
20060117,0000,1304
20060118,0000,1546
20060119,0000,1492
20060120,0000,1321
20060121,0000,1328
20060122,0000,1301
20060123,0000,1318
20060124,0000,1276
20060125,0000,1370
20060126,0000,1251
20060127,0000,1140
20060128,0000,1006
20060129,0000,1082
20060130,0000,1090
20060131,0000,1207
20060201,0000,1292
20060202,0000,1281
20060203,0000,1708
20060204,0000,1449
20060205,0000,1509
20060206,0000,1413
20060207,0000,1405
20060208,0000,1257
20060209,0000,1359
20060210,0000,1402
20060211,0000,1298
20060212,0000,1359
20060213,0000,1191
20060214,0000,1255
20060215,0000,1223
20060216,0000,1204
20060217,0000,1271
20060218,0000,1284
20060219,0000,1191
20060220,0000,1046
20060221,0000,1181
20060222,0000,1228
20060223,0000,1244
20060224,0000,1241
20060225,0000,1301
20060226,0000,1263
20060227,0000,1339
20060228,0000,4810
20060301,0000,2416
20060302,0000,2480
20060303,0000,2845
20060304,0000,2387
20060305,0000,2100
20060306,0000,2481
20060307,0000,2543
20060308,0000,2377
20060309,0000,2337
20060310,0000,2306
20060311,0000,2445
20060312,0000,2287
20060313,0000,2208
20060314,0000,2286
20060315,0000,2295
20060316,0000,2204
20060317,0000,2391
20060318,0000,2249
20060319,0000,2121
20060320,0000,2188
20060321,0000,2132
20060322,0000,1817
20060323,0000,1833
20060324,0000,2054
20060325,0000,3688
20060326,0000,3157
20060327,0000,2997
20060328,0000,3062
20060329,0000,3127
20060330,0000,2885
20060331,0000,3002
20060401,0000,3433
20060402,0000,3039
20060403,0000,5429
20060404,0000,11971
20060405,0000,8547
20060406,0000,5449
20060407,0000,4564
20060408,0000,4396
20060409,0000,4011
20060410,0000,4115
20060411,0000,4153
20060412,0000,4881
20060413,0000,3820
20060414,0000,4244
20060415,0000,4630
20060416,0000,5056
20060417,0000,4963
20060418,0000,4298
20060419,0000,3996
20060420,0000,3900
20060421,0000,3946
20060422,0000,4041
20060423,0000,3874
20060424,0000,3781
20060425,0000,3698
20060426,0000,3749
20060427,0000,4078
20060428,0000,4398
20060429,0000,4689
20060430,0000,4504
20060501,0000,4312
20060502,0000,4060
20060503,0000,4455
20060504,0000,4739
20060505,0000,4823
20060506,0000,4437
20060507,0000,4139
20060508,0000,4021
20060509,0000,4133
20060510,0000,4013
20060511,0000,4330
20060512,0000,4731
20060513,0000,4625
20060514,0000,4324
20060515,0000,4439
20060516,0000,4552
20060517,0000,4776
20060518,0000,6041
20060519,0000,6436
20060520,0000,6410
20060521,0000,6087
20060522,0000,6705
20060523,0000,5397
20060524,0000,4922
20060525,0000,4394
20060526,0000,4547
20060527,0000,4608
20060528,0000,3626
20060529,0000,3108
20060530,0000,3120
20060531,0000,3363
20060601,0000,3470
20060602,0000,3859
20060603,0000,4177
20060604,0000,4417
20060605,0000,4712
20060606,0000,4932
20060607,0000,5017
20060608,0000,4623
20060609,0000,4351
20060610,0000,3906
20060611,0000,3294
20060612,0000,2675
20060613,0000,3341
20060614,0000,3190
20060615,0000,2881
20060616,0000,2531
20060617,0000,2494
20060618,0000,2260
20060619,0000,2524
20060620,0000,2385
20060621,0000,2231
20060622,0000,1955
20060623,0000,2007
20060624,0000,2027
20060625,0000,2010
20060626,0000,1734
20060627,0000,1869
20060628,0000,1811
20060629,0000,1777
20060630,0000,1707
20060701,0000,1704
20060702,0000,1335
20060703,0000,1339
20060704,0000,1240
20060705,0000,1123
20060706,0000,1086
20060707,0000,1090
20060708,0000,1103
20060709,0000,1041
20060710,0000,1029
20060711,0000,1056
20060712,0000,1040
20060713,0000,1106
20060714,0000,1008
20060715,0000,1054
20060716,0000,1040
20060717,0000,1232
20060718,0000,987
20060719,0000,1019
20060720,0000,972
20060721,0000,1039
20060722,0000,999
20060723,0000,1057
20060724,0000,941
20060725,0000,969
20060726,0000,969
20060727,0000,965
20060728,0000,952
20060729,0000,953
20060730,0000,1015
20060731,0000,957
20060801,0000,764
20060802,0000,558
20060803,0000,692
20060804,0000,690
20060805,0000,687
20060806,0000,647
20060807,0000,1454
20060808,0000,927
20060809,0000,922
20060810,0000,803
20060811,0000,936
20060812,0000,906
20060813,0000,902
20060814,0000,876
20060815,0000,898
20060816,0000,870
20060817,0000,870
20060818,0000,873
20060819,0000,940
20060820,0000,897
20060821,0000,849
20060822,0000,859
20060823,0000,912
20060824,0000,790
20060825,0000,793
20060826,0000,671
20060827,0000,723
20060828,0000,747
20060829,0000,488
20060830,0000,352
20060831,0000,622
20060901,0000,741
20060902,0000,827
20060903,0000,914
20060904,0000,825
20060905,0000,866
20060906,0000,782
20060907,0000,813
20060908,0000,737
20060909,0000,708
20060910,0000,438
20060911,0000,146
20060912,0000,96
20060913,0000,83
20060914,0000,77
20060915,0000,100
20060916,0000,66
20060917,0000,85
20060918,0000,80
20060919,0000,95
20060920,0000,144
20060921,0000,540
20060922,0000,624
20060923,0000,499
20060924,0000,545
20060925,0000,606
20060926,0000,545
20060927,0000,600
20060928,0000,m
20060929,0000,603
20060930,0000,568
20061001,0000,605
20061002,0000,589
20061003,0000,621
20061004,0000,581
20061005,0000,665
20061006,0000,699
20061007,0000,630
20061008,0000,622
20061009,0000,615
20061010,0000,602
20061011,0000,612
20061012,0000,549
20061013,0000,565
20061014,0000,648
20061015,0000,577
20061016,0000,593
20061017,0000,553
20061018,0000,550
20061019,0000,464
20061020,0000,579
20061021,0000,1025
20061022,0000,568
20061023,0000,572
20061024,0000,51
20061025,0000,510
20061026,0000,527
20061027,0000,547
20061028,0000,516
20061029,0000,158
20061030,0000,92
20061031,0000,82
20061101,0000,117
20061102,0000,193
20061103,0000,237
20061104,0000,202
20061105,0000,182
20061106,0000,196
20061107,0000,596
20061108,0000,688
20061109,0000,707
20061110,0000,672
20061111,0000,697
20061112,0000,674
20061113,0000,760
20061114,0000,1079
20061115,0000,934
20061116,0000,750
20061117,0000,709
20061118,0000,699
20061119,0000,684
20061120,0000,684
20061121,0000,701
20061122,0000,763
20061123,0000,687
20061124,0000,679
20061125,0000,698
20061126,0000,698
20061127,0000,710
20061128,0000,616
20061129,0000,627
20061130,0000,687
20061201,0000,673
20061202,0000,688
20061203,0000,673
20061204,0000,770
20061205,0000,712
20061206,0000,700
20061207,0000,700
20061208,0000,684
20061209,0000,653
20061210,0000,581
20061211,0000,1006
20061212,0000,776
20061213,0000,745
20061214,0000,813
20061215,0000,1006
20061216,0000,678
20061217,0000,651
20061218,0000,710
20061219,0000,731
20061220,0000,727
20061221,0000,802
20061222,0000,836
20061223,0000,826
20061224,0000,786
20061225,0000,745
20061226,0000,727
20061227,0000,872
20061228,0000,628
20061229,0000,647
20061230,0000,665
20061231,0000,766
20070101,0000,797
20070102,0000,765
20070103,0000,829
20070104,0000,491
20070105,0000,898
20070106,0000,996
20070107,0000,542
20070108,0000,749
20070109,0000,583
20070110,0000,534
20070111,0000,m

